Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
68ad9a038a8cec2ce4e77d6b494ba66ba26d9ac0de7297f0575ab3b133aeb5eb,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.721500,52.599366,On or near GORDON ROAD,E01026633,Great Yarmouth 007B,Investigation complete; no suspect identified
065bd3f6a6a3d915383da0512741e1b0c985273572b25c87bdce7642836dd5eb,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.551045,52.638379,On or near NEW ROAD,E01026497,Broadland 018A,Investigation complete; no suspect identified
3151abb02b1fc27a4edba1581047ea12a822e3419d09c24d4eb63ddd29cea4fb,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.296687,52.618189,On or near NINHAM STREET,E01026853,Norwich 011B,Investigation complete; no suspect identified
874fb5884db02654ef1126a216578cb300547505198a32a4f9035596b5cceefe,2017-01,Norfolk Constabulary,Norfolk Constabulary,0.986515,52.956456,On or near QUAY LANE,E01026739,North Norfolk 002A,Investigation complete; no suspect identified
90bc156d05756b918b7319ec05fe190f3e70ad9f8a7aa1a7e5ec0e0e3ddfc46b,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.307780,52.659844,On or near BRACEY AVENUE,E01026542,Broadland 009C,Investigation complete; no suspect identified
eb004a1d7ec8eae0ad474efc3ead6a9a78ffb12cdeb1e46a27428f0765f75677,2017-01,Norfolk Constabulary,Norfolk Constabulary,0.212830,52.727736,On or near PIGEON STREET,E01026719,King's Lynn and West Norfolk 013C,Investigation complete; no suspect identified
3cf7c0ed5ccdd0ad013bf598bed7aa14936736409f76a6179bd15c3e679a69c5,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.295167,52.636309,On or near Supermarket,E01026826,Norwich 007E,Investigation complete; no suspect identified
aa7ee52d0159eefafa41e9e2d7d759d5e67fa271d25d36b9a030964ff68d4e2b,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.307780,52.659844,On or near BRACEY AVENUE,E01026542,Broadland 009C,Investigation complete; no suspect identified
995adbf0b10fdcf6e05e31ab72c8170d932e4b85f3fd6a03360a596cda137604,2017-01,Norfolk Constabulary,Norfolk Constabulary,0.415234,52.731258,On or near REGENT AVENUE,E01026724,King's Lynn and West Norfolk 014E,Investigation complete; no suspect identified
50fa14680be786007c73c6782b065b01177b399c577da882ba1e003d1e38eae0,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.322035,52.647312,On or near ROUNDTREE CLOSE,E01026559,Broadland 013C,Investigation complete; no suspect identified
25f15b4fae42a9d3456c8c661455be97bc9268084c464da201ddc8baa118af71,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.724903,52.606221,On or near HALL PLAIN,E01026623,Great Yarmouth 006B,Investigation complete; no suspect identified
bd295a4dbb18cd9e2b3aa729b27bb6f18214d7a6af8f4e34ced4b43a74456ab4,2017-01,Norfolk Constabulary,Norfolk Constabulary,0.849392,52.833752,On or near ROSEMARY TERRACE,E01026747,North Norfolk 011C,Investigation complete; no suspect identified
38d51a7b2fbc6f8f3b2c4240b308f0fd368076e6557f23646e21acbb300c1a65,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.322035,52.647312,On or near ROUNDTREE CLOSE,E01026559,Broadland 013C,Investigation complete; no suspect identified
da112f8caefafb6d8dfb45161374e58ae2bf6510bf417d46c7d2730b182ebc62,2017-01,Norfolk Constabulary,Norfolk Constabulary,0.754251,52.415817,On or near LIME KILN LANE,E01026468,Breckland 016A,Investigation complete; no suspect identified
