Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
f48b716ccc606bbf7b6b9a521c088d39efe906d3591b4a56a600d67f5767148c,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.256562,53.127231,On or near PENN STREET,E01027978,Ashfield 004D,Offender given a drugs possession warning
e9d38f12fb29d9cff13bd9f43b68caffde820efe1ffa3495d76a91b9afc77dc1,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.208235,53.282970,On or near BUTT HILL CLOSE,E01019525,Bolsover 002D,Suspect charged
2ddc9417bd341f7bb3236303a27888555f469a0fe799957d728c5c74c92de623,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.372872,53.040183,On or near NOTTINGHAM ROAD,E01019420,Amber Valley 005A,Offender given penalty notice
6b05a0c6d1dc016776dc2e243bb3994fdb29bd5a4fd0f728d12b4861c78d3a96,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.434618,52.935129,On or near CROMFORD ROAD,E01013513,Derby 006C,Suspect charged
ea5bb3e33ab114a8edcc4554d85e107ca15f69854ec01c9eb15d5689db6c01de,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.463744,52.912701,On or near OSBORNE STREET,E01033167,Derby 018G,Suspect charged
c6dce888e3649b446907a707e24472eeca96076448e25611c69a1c0f756f4c5e,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.459884,53.312986,On or near Petrol Station,E01019779,North East Derbyshire 002B,Suspect charged
f66d06b9d4bd6d01800013a17bf9973f19de228e6b4de4118133b00594c515ab,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.477857,52.908961,On or near WHISTON STREET,E01013484,Derby 018C,Local resolution
f326ead0cdd39a2787528e3cddf34201dd7f7b7bacf1c13983e31b64386a78bc,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.457634,52.929276,On or near LOTHIAN PLACE,E01013536,Derby 007C,Suspect charged
59495d750a43757dc410ab5fd747fda1840f648024eff248249f12b2163b8f82,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.908104,53.250190,On or near WELBECK AVENUE,E01019724,High Peak 011B,Suspect charged
d3c13ebf0b2a56c62613a114b5a5b341fe87fd78240f3eedfe6afe1e0fb85bb7,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.989115,53.348238,On or near BUXTON ROAD,E01019766,High Peak 005E,Suspect charged
8a15baf59e2f477182e826dc790df15161c13d325337f5d662591ad568ed1d39,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.327897,53.020539,On or near VICTORIA STREET,E01019453,Amber Valley 017D,Suspect charged
3cb62146230c4b540976a3ba2c14454c6bf1e85bdec13ae6eae325caec30896a,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.393988,53.128656,On or near QUEENSWAY,E01019817,North East Derbyshire 013B,Suspect charged
